pp,start_date,end_date,preview,duration,finished,fullfil_criteria,consent,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating1,rating2,rating3,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,meat_per_week_s
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,32,chicken_stir_fry,health_positive,desire,71,NA,NA,3.213,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,33,bacon_and_eggs,neutral,desire,84,NA,NA,2.447,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,34,chicken_burrito_bowl,sensory,desire,81,NA,NA,3.079,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,35,shrimp_pasta,contextual,desire,54,NA,NA,11.425,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,36,cheeseburger,health_positive,desire,79,NA,NA,2.953,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,37,fish_fingers,neutral,desire,86,NA,NA,2.663,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,38,tuna_sandwich,sensory,desire,42,NA,NA,6.042,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,39,chicken_burger,contextual,desire,97,NA,NA,6.346,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_78,12/14/2018 6:21,12/14/2018 6:33,no,723,yes,yes,yes,1,21,76,7.932,6.026,meat_based,40,beef_spaghetti,health_positive,desire,77,NA,NA,4.886,18,female,feet_inches,163,5,4,stones_pounds,51,8,1,NA,omnivore,NA,14,48.69,no,na,no,NA,"tofu, beans",Food preferences,na,1.7835709927558372
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,1,mushroom_stew,neutral,desire,4,NA,NA,3.489,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,2,bbq_jackfruit,sensory,desire,34,NA,NA,3.549,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,3,seitan_burger,contextual,desire,95,NA,NA,3.417,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,4,sweet_potatoe_soup,health_positive,desire,17,NA,NA,3.905,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,5,mushroom_burger,neutral,desire,0,NA,NA,2.832,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,6,soy_bolognese,sensory,desire,98,NA,NA,3.353,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,7,soy_burrito,contextual,desire,12,NA,NA,3.297,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,8,tomato_soup,health_positive,desire,5,NA,NA,3.602,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,9,bean_chilli,neutral,desire,72,NA,NA,4.124,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,10,bean_burger,sensory,desire,90,NA,NA,3.748,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,11,chichpea_curry,contextual,desire,80,NA,NA,2.691,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,12,cauliflower_tacos,health_positive,desire,26,NA,NA,3.117,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,13,falafel,neutral,desire,80,NA,NA,2.555,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,14,garlic_spaghetti,sensory,desire,94,NA,NA,3.968,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,15,lentil_soup,contextual,desire,25,NA,NA,5.29,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,16,tofu_stir_fty,health_positive,desire,23,NA,NA,2.751,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,17,bean_burrito_bowl,neutral,desire,16,NA,NA,4.102,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,18,avocado_toast,sensory,desire,61,NA,NA,4.022,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,19,breakfast_tofu,contextual,desire,10,NA,NA,2.878,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,plant_based,20,pakoras,health_positive,desire,58,NA,NA,3.275,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,21,lamb_stew,neutral,desire,26,NA,NA,3.314,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,22,pork_burrito,sensory,desire,25,NA,NA,3.979,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,23,chicken_pakora,contextual,desire,15,NA,NA,4.567,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,24,beef_chilli,health_positive,desire,62,NA,NA,3.08,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,25,pork_burger,neutral,desire,100,NA,NA,2.512,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,26,chicken_wrap,sensory,desire,46,NA,NA,5.565,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,27,fish_tacos,contextual,desire,16,NA,NA,8.418,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,28,chicken_soup,health_positive,desire,0,NA,NA,3.804,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,29,lamb_curry,neutral,desire,71,NA,NA,3.072,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,30,pea_ham_soup,sensory,desire,66,NA,NA,2.799,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,31,ham_minestrone,contextual,desire,66,NA,NA,6.774,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,32,chicken_stir_fry,health_positive,desire,6,NA,NA,3.405,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,33,bacon_and_eggs,neutral,desire,61,NA,NA,6.353,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,34,chicken_burrito_bowl,sensory,desire,59,NA,NA,2.939,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,35,shrimp_pasta,contextual,desire,44,NA,NA,4.07,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,36,cheeseburger,health_positive,desire,76,NA,NA,3.921,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,37,fish_fingers,neutral,desire,23,NA,NA,2.334,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,38,tuna_sandwich,sensory,desire,24,NA,NA,3.158,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,39,chicken_burger,contextual,desire,59,NA,NA,3.602,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_79,12/14/2018 6:23,12/14/2018 6:34,no,635,yes,yes,yes,1,79,16,17.647,11.374,meat_based,40,beef_spaghetti,health_positive,desire,98,NA,NA,6.597,28,male,cm,189,NA,NA,kg,98,NA,NA,NA,omnivore,NA,4,35.44,no,I don't have any allergies,no,NA,Avocado and mushrooms. Not a big fan,Restaurant food menu.,no,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,1,mushroom_stew,neutral,desire,84,NA,NA,4.078,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,2,bbq_jackfruit,sensory,desire,84,NA,NA,4.125,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,3,seitan_burger,contextual,desire,83,NA,NA,6.28,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,4,sweet_potatoe_soup,health_positive,desire,82,NA,NA,4.111,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,5,mushroom_burger,neutral,desire,77,NA,NA,4.478,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,6,soy_bolognese,sensory,desire,38,NA,NA,5.366,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,7,soy_burrito,contextual,desire,71,NA,NA,9.978,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,8,tomato_soup,health_positive,desire,74,NA,NA,3.337,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,9,bean_chilli,neutral,desire,74,NA,NA,4.537,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,10,bean_burger,sensory,desire,73,NA,NA,4.432,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,11,chichpea_curry,contextual,desire,80,NA,NA,5.43,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,12,cauliflower_tacos,health_positive,desire,36,NA,NA,6.399,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,13,falafel,neutral,desire,76,NA,NA,6.235,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,14,garlic_spaghetti,sensory,desire,67,NA,NA,6.177,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,15,lentil_soup,contextual,desire,100,NA,NA,3.203,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,16,tofu_stir_fty,health_positive,desire,100,NA,NA,4.946,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,17,bean_burrito_bowl,neutral,desire,92,NA,NA,4.439,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,18,avocado_toast,sensory,desire,79,NA,NA,6.74,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,19,breakfast_tofu,contextual,desire,84,NA,NA,5.215,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,plant_based,20,pakoras,health_positive,desire,87,NA,NA,4.006,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,meat_based,21,lamb_stew,neutral,desire,0,NA,NA,3.858,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,meat_based,22,pork_burrito,sensory,desire,75,NA,NA,5.438,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,meat_based,23,chicken_pakora,contextual,desire,66,NA,NA,4.584,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
pp_80,12/14/2018 6:17,12/14/2018 6:34,no,1040,yes,yes,yes,1,28,41,9.082,4.238,meat_based,24,beef_chilli,health_positive,desire,67,NA,NA,4.875,22,female,feet_inches,173,5,8,kg,70,NA,NA,NA,omnivore,NA,4,84.24,no,NA,no,NA,don't like lamb or seafood,how different adjectives change how we perceive food?,NA,-0.851710505545758
