pp,start_date,end_date,duration,finished,response_id,fullfil_criteria,consent,prolific_id,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,attitude_meat,attitude_vegan,attitude_pb,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,page_time_median,speed_factor,speed_factor_trimmed,rsi,attitude_pb_vegan,attitude_pb_vegan_c,meat_per_week_c,change_diet_s,meat_per_week_s,hungry_s
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,1,mushroom_burrito,control,attractiveness,12.39,2.501,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.616,1.8456617353058775,1.8456617353058775,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,4,mint_soup,control,attractiveness,79.44,3.971,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.7605,1.1988164190380257,1.1988164190380257,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,7,whirls,control,attractiveness,59.25,5.223,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.085,0.9735784032165422,0.9735784032165422,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,9,fishless_cakes,control,attractiveness,100,3.192,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.817,1.8223684210526316,1.8223684210526316,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,12,rice_bowl,control,attractiveness,83.76,3.235,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.308,1.6408037094281298,1.6408037094281298,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,14,steam_bags,control,attractiveness,91.17,4.934,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.8955,0.9921970004053506,0.9921970004053506,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,15,sushi_wrap,control,attractiveness,31.46,5.327,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.3445,1.0032851511169514,1.0032851511169514,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,17,hash_browns,control,attractiveness,100,4.032,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.3165,1.3185763888888888,1.3185763888888888,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,19,noddles_veggies,control,attractiveness,90,3.839,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.976,1.296170877832769,1.296170877832769,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,20,falafel,control,attractiveness,100,3.428,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.917,1.4343640606767794,1.4343640606767794,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,2,veggie_burger,enhanced,attractiveness,22.16,4.602,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.974500000000001,1.515536723163842,1.515536723163842,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,3,nut_roast,enhanced,attractiveness,23.94,9.388,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,8.192,0.8726033233915638,0.8726033233915638,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,5,veggie_quiche,enhanced,attractiveness,73.43,4.287,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.494,1.2815488686727314,1.2815488686727314,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,6,vegan_fillets,enhanced,attractiveness,83.38,6.126,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.0135000000000005,0.9816356513222332,0.9816356513222332,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,8,spring_rolls,enhanced,attractiveness,81.41,3.583,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.3715,1.499162712810494,1.499162712810494,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,10,salsa_pizza,enhanced,attractiveness,22.44,5.136,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.2625,1.2193341121495327,1.2193341121495327,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,11,lentil_stew,enhanced,attractiveness,61.13,4.21,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.278499999999999,1.2538004750593823,1.2538004750593823,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,13,dhasnk,enhanced,attractiveness,74.18,4.901,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.3215,1.2898388084064478,1.2898388084064478,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,16,sausoyges,enhanced,attractiveness,23.47,5.362,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.0515,1.1285900783289817,1.1285900783289817,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,plant_based,18,cashew_mac,enhanced,attractiveness,58.69,3.719,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.653499999999999,1.520166711481581,1.520166711481581,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,2,pepperoni_pizza,control,attractiveness,67.7,7.996,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.0755,0.6347548774387193,0.6347548774387193,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,3,empanadas,control,attractiveness,22.72,7.459,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.968999999999999,0.8002413192116905,0.8002413192116905,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,4,steak_pie,control,attractiveness,37.65,5.263,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.805,1.1029830894926846,1.1029830894926846,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,7,sausage_rolls,control,attractiveness,35.59,5.363,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.394,1.0057803468208093,1.0057803468208093,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,8,quiche_lorraine,control,attractiveness,38.69,3.463,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.598000000000001,1.327750505342189,1.327750505342189,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,9,lasagne,control,attractiveness,92.02,3.852,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.895,1.2707684319833852,1.2707684319833852,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,13,tiger_prawns,control,attractiveness,30.52,5.564,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.764,0.8562185478073329,0.8562185478073329,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,17,spanish_omelette,control,attractiveness,34.84,2.867,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,4.686999999999999,1.634809905824904,1.634809905824904,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,18,paella,control,attractiveness,13.15,11.449,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.0969999999999995,0.4451917198008559,0.4451917198008559,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,20,beef_burrito,control,attractiveness,17.28,6.387,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.1995000000000005,0.9706434945984032,0.9706434945984032,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,1,chicken_balti,enhanced,attractiveness,71.55,5.501,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.5845,1.0151790583530267,1.0151790583530267,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,5,pasta_bake,enhanced,attractiveness,80.94,5.086,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.8015,1.1406802988596145,1.1406802988596145,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,6,risottoo,enhanced,attractiveness,47.04,4.134,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.0945,1.4742380261248185,1.4742380261248185,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,10,beef_casserole,enhanced,attractiveness,77.65,4.33,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.1495,1.1892609699769052,1.1892609699769052,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,11,chicken_arrabbiata,enhanced,attractiveness,95.02,5.548,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.095000000000001,1.0985940879596252,1.0985940879596252,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,12,haddock,enhanced,attractiveness,6.62,6.27,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,6.224,0.9926634768740032,0.9926634768740032,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,14,chicken_soup,enhanced,attractiveness,62.91,3.731,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.4885,1.4710533369069956,1.4710533369069956,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,15,chicken_breast,enhanced,attractiveness,82.35,4.7,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.8905,1.2532978723404256,1.2532978723404256,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,16,moussaka,enhanced,attractiveness,18.97,5.84,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.705,0.9768835616438356,0.9768835616438356,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_6,2019-06-21T13:31:14Z,2019-06-21T13:44:38Z,803,yes,R_12LPBvZjqAdvh0e,yes,yes,5cacce6db3e1fe0016683384,1,63,72,10.025,13.6,meat_based,19,chicken_enchiladas,enhanced,attractiveness,70.14,3.1,18,female,cm,163,NA,NA,stones_pounds,64,10,0,NA,omnivore,NA,4,6.58,70.35,100,100,no,-,no,NA,no,seeing how branding works and how words can affect what people consume,no,5.131,1.6551612903225807,1.6551612903225807,1.1302204020647284,100,43.035963855421684,-2.957831325301205,-1.120361164231418,-0.7969611935362635,34.42168674698795
pp_7,2019-06-21T13:34:08Z,2019-06-21T13:47:19Z,791,yes,R_2rVJU3TxrAbCnO3,yes,yes,5c87f3510322a90016b267e3,1,41,61,8.4,10.36,plant_based,1,mushroom_burrito,control,attractiveness,59.44,7.491,20,female,feet_inches,170,5,7,stones_pounds,71,11,2,NA,omnivore,NA,6,12.99,67.23,41.44,52.87,no,na,no,NA,peas,what meals people prefer,no,4.616,0.6162061140034708,0.6162061140034708,1.549963988198178,47.155,-9.809036144578315,-0.9578313253012052,-0.9328459852918184,-0.25807908303923816,12.421686746987952
pp_7,2019-06-21T13:34:08Z,2019-06-21T13:47:19Z,791,yes,R_2rVJU3TxrAbCnO3,yes,yes,5c87f3510322a90016b267e3,1,41,61,8.4,10.36,plant_based,4,mint_soup,control,attractiveness,29.58,3.455,20,female,feet_inches,170,5,7,stones_pounds,71,11,2,NA,omnivore,NA,6,12.99,67.23,41.44,52.87,no,na,no,NA,peas,what meals people prefer,no,4.7605,1.3778581765557165,1.3778581765557165,1.549963988198178,47.155,-9.809036144578315,-0.9578313253012052,-0.9328459852918184,-0.25807908303923816,12.421686746987952
pp_7,2019-06-21T13:34:08Z,2019-06-21T13:47:19Z,791,yes,R_2rVJU3TxrAbCnO3,yes,yes,5c87f3510322a90016b267e3,1,41,61,8.4,10.36,plant_based,7,whirls,control,attractiveness,44.23,3.263,20,female,feet_inches,170,5,7,stones_pounds,71,11,2,NA,omnivore,NA,6,12.99,67.23,41.44,52.87,no,na,no,NA,peas,what meals people prefer,no,5.085,1.5583818571866381,1.5583818571866381,1.549963988198178,47.155,-9.809036144578315,-0.9578313253012052,-0.9328459852918184,-0.25807908303923816,12.421686746987952
pp_7,2019-06-21T13:34:08Z,2019-06-21T13:47:19Z,791,yes,R_2rVJU3TxrAbCnO3,yes,yes,5c87f3510322a90016b267e3,1,41,61,8.4,10.36,plant_based,9,fishless_cakes,control,attractiveness,22.82,6.493,20,female,feet_inches,170,5,7,stones_pounds,71,11,2,NA,omnivore,NA,6,12.99,67.23,41.44,52.87,no,na,no,NA,peas,what meals people prefer,no,5.817,0.8958878792545818,0.8958878792545818,1.549963988198178,47.155,-9.809036144578315,-0.9578313253012052,-0.9328459852918184,-0.25807908303923816,12.421686746987952
